Date,Open,High,Low,Close,Volume,Currency
2020-11-25,114.35,115.15,114.05,114.5,38,USD
2020-11-27,635.9122,639.6529,634.0419,650.3405,167,BRL
2020-11-27,91409.85,91947.555,91140.9975,93483.855,167,CLP
2020-11-27,99.4602,100.0453,99.1677,101.7169,167,EUR
2020-11-27,119.0,119.7,118.65,121.7,167,USD
2020-11-30,647.0261,647.2927,633.9629,643.5603,51,BRL
2020-11-30,92310.945,92348.98,90447.23,91816.49,51,CLP
2020-11-30,101.7034,101.7453,99.6501,101.1587,51,EUR
2020-11-30,121.35,121.4,118.9,120.7,51,USD
2020-12-01,625.7732,625.7732,604.4282,602.0855,121,BRL
2020-12-01,91313.536,91313.536,88198.848,87856.992,121,CLP
2020-12-01,99.5737,99.5737,96.1772,95.8045,121,EUR
2020-12-01,120.2,120.2,116.1,115.65,121,USD
2020-12-02,605.23,605.23,605.23,609.6649,36,BRL
2020-12-02,87661.2,87661.2,87661.2,88303.545,36,CLP
2020-12-02,95.7348,95.7348,95.7348,96.4363,36,EUR
2020-12-02,116.0,116.0,116.0,116.85,36,USD
2020-12-03,618.18,623.3315,611.38,606.074,0,BRL
2020-12-03,90043.2,90793.56,89052.7248,88279.854,0,CLP
2020-12-03,98.808,99.6314,97.7211,96.873,0,EUR
2020-12-03,120.0,121.0,118.68,117.65,0,USD
2020-12-04,602.1858,602.1858,594.9678,594.71,7,BRL
2020-12-04,86844.304,86844.304,85803.362,85766.1855,7,CLP
2020-12-04,96.3366,96.3366,95.1819,95.1407,7,EUR
2020-12-04,116.8,116.8,115.4,115.35,7,USD
2020-12-07,585.1103,585.1103,585.1103,596.3281,2,BRL
2020-12-07,85442.85,85442.85,85442.85,87080.97,2,CLP
2020-12-07,94.7491,94.7491,94.7491,96.5656,2,EUR
2020-12-07,114.75,114.75,114.75,116.95,2,USD
2020-12-08,612.7855,616.2161,606.1293,599.5754,0,BRL
2020-12-08,89077.824,89576.505,88110.234,87157.53,0,CLP
2020-12-08,98.8676,99.4211,97.7937,96.7363,0,EUR
2020-12-08,119.68,120.35,118.38,117.1,0,USD
2020-12-09,595.1591,595.1591,595.1591,594.1249,1,BRL
2020-12-09,85513.545,85513.545,85513.545,85364.955,1,CLP
2020-12-09,95.2568,95.2568,95.2568,95.0912,1,EUR
2020-12-09,115.1,115.1,115.1,114.9,1,USD
2020-12-10,588.2465,612.2688,587.4926,595.7849,0,BRL
2020-12-10,85973.225,89484.135,85863.05,87074.975,0,CLP
2020-12-10,96.4141,100.3514,96.2905,97.6496,0,EUR
2020-12-10,117.05,121.83,116.9,118.55,0,USD
2020-12-11,602.8064,602.8064,601.7933,603.313,2,BRL
2020-12-11,87349.57,87349.57,87202.764,87422.973,2,CLP
2020-12-11,98.2226,98.2226,98.0575,98.3051,2,EUR
2020-12-11,119.0,119.0,118.8,119.1,2,USD
2020-12-14,627.0652,633.9758,627.0652,632.4401,3,BRL
2020-12-14,90049.75,91042.135,90049.75,90821.605,3,CLP
2020-12-14,100.8543,101.9657,100.8543,101.7187,3,EUR
2020-12-14,122.5,123.85,122.5,123.55,3,USD
2020-12-15,633.2371,633.2371,633.2371,625.865,5,BRL
2020-12-15,91637.6625,91637.6625,91637.6625,90570.825,5,CLP
2020-12-15,102.4673,102.4673,102.4673,101.2744,5,EUR
2020-12-15,124.55,124.55,124.55,123.1,5,USD
2020-12-16,640.5588,640.5588,640.5588,635.7292,29,BRL
2020-12-16,92458.8,92458.8,92458.8,91761.69,29,CLP
2020-12-16,103.2696,103.2696,103.2696,102.491,29,EUR
2020-12-16,126.0,126.0,126.0,125.05,29,USD
2020-12-17,638.8507,638.8507,632.275,632.5279,4,BRL
2020-12-17,91129.239,91129.239,90191.25,90227.3265,4,CLP
2020-12-17,102.9345,102.9345,101.875,101.9157,4,EUR
2020-12-17,126.3,126.3,125.0,125.05,4,USD
2020-12-18,644.4079,652.0612,631.0401,631.1421,0,BRL
2020-12-18,91583.919,92671.614,89684.0784,89698.581,0,CLP
2020-12-18,103.0229,104.2465,100.8858,100.9021,0,EUR
2020-12-18,126.3,127.8,123.68,123.7,0,USD
2020-12-21,636.4334,642.58,616.7129,636.6895,19298,BRL
2020-12-21,90087.4625,90957.5225,87296.02,90123.715,19298,CLP
2020-12-21,101.475,102.455,98.3307,101.5158,19298,EUR
2020-12-21,124.25,125.45,120.4,124.3,19298,USD
2020-12-22,639.2868,653.218,634.1271,640.8347,15059,BRL
2020-12-22,89511.555,91462.17,88789.105,89728.29,15059,CLP
2020-12-22,101.8458,104.0652,101.0238,102.0924,15059,EUR
2020-12-22,123.9,126.6,122.9,124.2,15059,USD
2020-12-23,647.0944,657.0056,646.312,649.7026,10039,BRL
2020-12-23,88534.485,89890.515,88427.43,88891.335,10039,CLP
2020-12-23,101.7706,103.3294,101.6476,102.1808,10039,EUR
2020-12-23,124.05,125.95,123.9,124.55,10039,USD
2020-12-24,649.4542,665.8862,649.4542,657.0182,8991,BRL
2020-12-24,88940.31,91190.607,88940.31,89976.161,8991,CLP
2020-12-24,102.1522,104.7368,102.1522,103.342,8991,EUR
2020-12-24,124.5,127.65,124.5,125.95,8991,USD
2020-12-28,659.6971,663.6316,637.4012,647.1064,13623,BRL
2020-12-28,89487.4725,90021.195,86463.045,87779.5605,13623,CLP
2020-12-28,102.9138,103.5276,99.4356,100.9496,13623,EUR
2020-12-28,125.75,126.5,121.5,123.35,13623,USD
2020-12-29,645.7671,655.9264,641.8597,653.3215,11047,BRL
2020-12-29,88634.166,90028.572,88097.856,89671.032,11047,CLP
2020-12-29,101.1804,102.7722,100.5682,102.364,11047,EUR
2020-12-29,123.95,125.9,123.2,125.4,11047,USD
2020-12-30,650.7706,658.3015,647.3947,651.29,10915,BRL
2020-12-30,88963.0,89992.5,88501.5,89034.0,10915,CLP
2020-12-30,101.8814,103.0604,101.3529,101.9627,10915,EUR
2020-12-30,125.3,126.75,124.65,125.4,10915,USD
2020-12-31,652.8858,670.026,652.3664,666.1305,15655,BRL
2020-12-31,89215.575,91557.75,89144.6,91025.4375,15655,CLP
2020-12-31,102.8855,105.5865,102.8036,104.9726,15655,EUR
2020-12-31,125.7,129.0,125.6,128.25,15655,USD
2021-01-04,680.1091,685.4059,663.4242,668.1913,21809,BRL
2021-01-04,90400.02,91104.07,88182.2625,88815.9075,21809,CLP
2021-01-04,104.8001,105.6163,102.229,102.9636,21809,EUR
2021-01-04,128.4,129.4,125.25,126.15,21809,USD
2021-01-05,665.6961,668.8674,646.4044,661.2035,22165,BRL
2021-01-05,87614.5985,88031.9765,85075.549,87023.313,22165,CLP
2021-01-05,102.3973,102.8852,99.4299,101.7063,22165,EUR
2021-01-05,125.95,126.55,122.3,125.1,22165,USD
2021-01-06,664.7689,667.1601,640.8563,642.4505,27249,BRL
2021-01-06,87100.875,87414.1875,83967.75,84176.625,27249,CLP
2021-01-06,101.4686,101.8336,97.8187,98.062,27249,EUR
2021-01-06,125.1,125.55,120.6,120.9,27249,USD
2021-01-07,654.6221,664.0898,645.6954,655.1631,17994,BRL
2021-01-07,86206.45,87453.2375,85030.9075,86277.695,17994,CLP
2021-01-07,98.5787,100.0044,97.2344,98.6602,17994,EUR
2021-01-07,121.0,122.75,119.35,121.1,17994,USD
2021-01-08,651.7613,672.0781,645.8018,670.1819,23796,BRL
2021-01-08,85639.164,88308.714,84856.096,88059.556,23796,CLP
2021-01-08,98.4415,101.5101,97.5414,101.2237,23796,EUR
2021-01-08,120.3,124.05,119.2,123.7,23796,USD
2021-01-11,671.3047,676.2448,651.8188,666.639,21759,BRL
2021-01-11,87961.829,88609.136,85408.5625,87350.4835,21759,CLP
2021-01-11,100.6284,101.369,97.7075,99.9291,21759,EUR
2021-01-11,122.3,123.2,118.75,121.45,21759,USD
2021-01-12,644.0346,653.083,639.2443,646.1636,16090,BRL
2021-01-12,87694.75,88926.825,87042.475,87984.65,16090,CLP
2021-01-12,99.1111,100.5036,98.3739,99.4387,16090,EUR
2021-01-12,121.0,122.7,120.1,121.4,16090,USD
2021-01-13,643.2986,667.674,643.2986,663.6998,22176,BRL
2021-01-13,89502.15,92893.5,89502.15,92340.5625,22176,CLP
2021-01-13,99.8515,103.635,99.8515,103.0181,22176,EUR
2021-01-13,121.4,126.0,121.4,125.25,22176,USD
2021-01-14,651.926,664.6579,640.4933,661.7997,22080,BRL
2021-01-14,91105.5535,92884.817,89507.8475,92485.3905,22080,CLP
2021-01-14,103.1701,105.185,101.3608,104.7326,22080,EUR
2021-01-14,125.45,127.9,123.25,127.35,22080,USD
2021-01-15,674.0253,697.3132,671.1144,678.2595,31917,BRL
2021-01-15,93544.9425,96776.9625,93140.94,94132.5825,31917,CLP
2021-01-15,105.4076,109.0495,104.9524,106.0698,31917,EUR
2021-01-15,127.35,131.75,126.8,128.15,31917,USD
2021-01-19,675.0828,689.8168,667.8498,681.2443,19435,BRL
2021-01-19,92862.0,94888.75,91867.05,93709.55,19435,CLP
2021-01-19,103.8744,106.1415,102.7615,104.8225,19435,EUR
2021-01-19,126.0,128.75,124.65,127.15,19435,USD
2021-01-20,669.6646,672.3105,652.9958,662.5208,19721,BRL
2021-01-20,91352.6485,91713.5835,89078.758,90378.124,19721,CLP
2021-01-20,104.5176,104.9306,101.9161,103.4027,19721,EUR
2021-01-20,126.55,127.05,123.4,125.2,19721,USD
2021-01-21,673.1055,681.1314,667.4874,676.5834,13904,BRL
2021-01-21,90217.47,91293.195,89464.4625,90683.6175,13904,CLP
2021-01-21,103.4076,104.6406,102.5445,103.9419,13904,EUR
2021-01-21,125.8,127.3,124.75,126.45,13904,USD
2021-01-22,687.1516,690.4316,671.5718,678.1317,18266,BRL
2021-01-22,91431.666,91868.094,89358.633,90231.489,18266,CLP
2021-01-22,103.3003,103.7933,100.9581,101.9443,18266,EUR
2021-01-22,125.7,126.3,122.85,124.05,18266,USD
2021-01-25,672.3795,683.0392,667.733,673.7461,18318,BRL
2021-01-25,90128.25,91557.1125,89505.4125,90311.4375,18318,CLP
2021-01-25,101.3151,102.9213,100.615,101.521,18318,EUR
2021-01-25,123.0,124.95,122.15,123.25,18318,USD
2021-01-26,660.8317,674.2197,660.0284,666.7224,16225,BRL
2021-01-26,90446.03,92278.405,90336.0875,91252.275,16225,CLP
2021-01-26,101.4595,103.515,101.3362,102.3639,16225,EUR
2021-01-26,123.4,125.9,123.25,124.5,16225,USD
2021-01-27,674.2888,682.9509,666.4388,679.4319,16060,BRL
2021-01-27,91959.0015,93140.3295,90888.423,92660.415,16060,CLP
2021-01-27,102.8285,104.1494,101.6314,103.6128,16060,EUR
2021-01-27,124.55,126.15,123.1,125.5,16060,USD
2021-01-28,682.8455,690.4629,672.2356,674.684,16576,BRL
2021-01-28,92334.115,93364.137,90899.4415,91230.52,16576,CLP
2021-01-28,103.4998,104.6544,101.8917,102.2628,16576,EUR
2021-01-28,125.5,126.9,123.55,124.0,16576,USD
2021-01-29,678.1694,681.1738,666.6981,671.6144,20127,BRL
2021-01-29,91199.3485,91603.373,89656.7095,90317.8405,20127,CLP
2021-01-29,102.2872,102.7403,100.557,101.2985,20127,EUR
2021-01-29,124.15,124.7,122.05,122.95,20127,USD
2021-02-01,666.2593,691.5191,665.1729,680.9263,24530,BRL
2021-02-01,89963.775,93374.55,89817.075,91944.225,24530,CLP
2021-02-01,101.6891,105.5444,101.5233,103.9277,24530,EUR
2021-02-01,122.65,127.3,122.45,125.35,24530,USD
2021-02-02,673.4156,676.9048,658.6536,662.4112,18532,BRL
2021-02-02,91884.598,92360.684,89870.388,90383.096,18532,CLP
2021-02-02,104.1486,104.6882,101.8655,102.4467,18532,EUR
2021-02-02,125.45,126.1,122.7,123.4,18532,USD
2021-02-03,659.0035,668.372,656.8622,663.5539,14367,BRL
2021-02-03,90155.978,91437.643,89863.026,90778.501,14367,CLP
2021-02-03,102.2961,103.7504,101.9637,103.0024,14367,EUR
2021-02-03,123.1,124.85,122.7,123.95,14367,USD
2021-02-04,675.6117,676.697,652.2773,673.1697,32468,BRL
2021-02-04,91557.3,91704.38,88395.08,91226.37,32468,CLP
2021-02-04,104.0695,104.2367,100.4752,103.6934,32468,EUR
2021-02-04,124.5,124.7,120.2,124.05,32468,USD
2021-02-05,669.4204,675.8648,664.8555,668.6148,25376,BRL
2021-02-05,92086.434,92972.946,91458.488,91975.62,25376,CLP
2021-02-05,103.4844,104.4807,102.7788,103.3599,25376,EUR
2021-02-05,124.65,125.85,123.8,124.5,25376,USD
2021-02-08,666.4199,669.6394,661.5908,665.8834,24446,BRL
2021-02-08,91311.84,91752.96,90650.16,91238.32,24446,CLP
2021-02-08,103.0736,103.5715,102.3267,102.9906,24446,EUR
2021-02-08,124.2,124.8,123.3,124.1,24446,USD
2021-02-09,667.1533,668.4978,658.8172,661.2374,22917,BRL
2021-02-09,91102.32,91285.92,89964.0,90294.48,22917,CLP
2021-02-09,102.3412,102.5475,101.0625,101.4338,22917,EUR
2021-02-09,124.05,124.3,122.5,122.95,22917,USD
2021-02-10,662.2087,665.4403,647.6665,652.2446,35881,BRL
2021-02-10,89123.996,89558.924,87166.82,87782.968,35881,CLP
2021-02-10,101.446,101.9411,99.2183,99.9196,35881,EUR
2021-02-10,122.95,123.55,120.25,121.1,35881,USD
2021-02-11,649.6148,653.3714,646.6633,650.4198,24065,BRL
2021-02-11,87852.0375,88360.0625,87452.875,87960.9,24065,CLP
2021-02-11,99.7815,100.3585,99.3282,99.9052,24065,EUR
2021-02-11,121.05,121.75,120.5,121.2,24065,USD
2021-02-12,649.2088,656.995,645.7184,650.5513,12307,BRL
2021-02-12,87229.35,88275.525,86760.375,87409.725,12307,CLP
2021-02-12,99.7304,100.9265,99.1942,99.9366,12307,EUR
2021-02-12,120.9,122.35,120.25,121.15,12307,USD
2021-02-16,651.8573,670.6506,650.5149,667.6973,18374,BRL
2021-02-16,87205.262,89719.417,87025.6795,89324.3355,18374,CLP
2021-02-16,100.2521,103.1424,100.0457,102.6882,18374,EUR
2021-02-16,121.4,124.9,121.15,124.35,18374,USD
2021-02-17,676.3125,681.182,667.3852,680.0998,12953,BRL
2021-02-17,89117.5,89759.146,87941.149,89616.558,12953,CLP
2021-02-17,103.825,104.5725,102.4545,104.4064,12953,EUR
2021-02-17,125.0,125.9,123.35,125.7,12953,USD
2021-02-18,683.2593,693.2992,683.2593,692.4852,285,BRL
2021-02-18,89480.907,90795.7575,89480.907,90689.148,285,CLP
2021-02-18,104.1193,105.6492,104.1193,105.5252,285,EUR
2021-02-18,125.9,127.75,125.9,127.6,285,USD
2021-02-19,686.7815,687.5888,681.9374,686.2432,154,BRL
2021-02-19,90391.84,90498.1,89754.28,90321.0,154,CLP
2021-02-19,105.27,105.3938,104.5275,105.1875,154,EUR
2021-02-19,127.6,127.75,126.7,127.5,154,USD
2021-02-22,694.1693,732.9772,689.7966,729.4244,44,BRL
2021-02-22,89738.2,94755.06,89172.92,94295.77,44,CLP
2021-02-22,104.4575,110.2972,103.7995,109.7626,44,EUR
2021-02-22,127.0,134.1,126.2,133.45,44,USD
2021-02-23,724.9999,744.0431,722.8236,744.5872,79,BRL
2021-02-23,93851.9725,96317.1275,93570.2405,96387.5605,79,CLP
2021-02-23,109.6648,112.5452,109.3355,112.6275,79,EUR
2021-02-23,133.25,136.75,132.85,136.85,79,USD
2021-02-24,740.6494,744.7041,740.3791,733.351,113,BRL
2021-02-24,96002.75,96528.3125,95967.7125,95056.7375,113,CLP
2021-02-24,112.614,113.2305,112.5729,111.5043,113,EUR
2021-02-24,137.0,137.75,136.95,135.65,113,USD
2021-02-25,753.5715,770.4404,753.5715,769.8874,22,BRL
2021-02-25,97525.025,99708.154,97525.025,99636.576,22,CLP
2021-02-25,111.8749,114.3792,111.8749,114.2971,22,EUR
2021-02-25,136.25,139.3,136.25,139.2,22,USD
2021-02-26,778.2054,778.2054,774.8462,766.1684,44,BRL
2021-02-26,100567.89,100567.89,100133.784,99012.3435,44,CLP
2021-02-26,115.092,115.092,114.5952,113.3118,44,EUR
2021-02-26,139.0,139.0,138.4,136.85,44,USD
2021-03-01,781.1072,781.1072,748.1027,762.4893,38,BRL
2021-03-01,100037.0475,100037.0475,95810.13,97652.6325,38,CLP
2021-03-01,114.8858,114.8858,110.0315,112.1475,38,EUR
2021-03-01,138.45,138.45,132.6,135.15,38,USD
2021-03-02,772.801,764.2869,749.2452,756.0565,5,BRL
2021-03-02,99224.7585,98131.5735,96200.28,97074.828,5,CLP
2021-03-02,112.5824,111.3421,109.1508,110.1431,5,EUR
2021-03-02,136.15,134.65,132.0,133.2,5,USD
2021-03-03,751.5814,751.5814,730.509,736.9712,21,BRL
2021-03-03,97263.0,97263.0,94536.0,95372.28,21,CLP
2021-03-03,110.852,110.852,107.744,108.6971,21,EUR
2021-03-03,133.75,133.75,130.0,131.15,21,USD
2021-03-04,727.0877,727.0877,727.0877,727.9381,2,BRL
2021-03-04,93866.175,93866.175,93866.175,93975.96,2,CLP
2021-03-04,107.14,107.14,107.14,107.2654,2,EUR
2021-03-04,128.25,128.25,128.25,128.4,2,USD
2021-03-05,745.7793,745.7793,730.9833,732.6905,5,BRL
2021-03-05,96063.5815,96063.5815,94157.7035,94377.6125,5,CLP
2021-03-05,109.951,109.951,107.7695,108.0212,5,EUR
2021-03-05,131.05,131.05,128.45,128.75,5,USD
2021-03-08,752.9453,769.3967,752.2403,758.2333,0,BRL
2021-03-08,94335.0595,96396.2235,94246.7239,94997.5765,0,CLP
2021-03-08,108.1714,110.5349,108.0701,108.9311,0,EUR
2021-03-08,128.15,130.95,128.03,129.05,0,USD
2021-03-09,751.7139,751.7139,751.7139,747.9423,2,BRL
2021-03-09,95202.4085,95202.4085,95202.4085,94724.743,2,CLP
2021-03-09,108.8479,108.8479,108.8479,108.3018,2,EUR
2021-03-09,129.55,129.55,129.55,128.9,2,USD
2021-03-10,732.5388,732.5388,730.5536,733.6732,2,BRL
2021-03-10,93521.3895,93521.3895,93267.944,93666.2155,2,CLP
2021-03-10,108.2664,108.2664,107.973,108.4341,2,EUR
2021-03-10,129.15,129.15,128.8,129.35,2,USD
2021-03-11,730.1588,730.1588,730.1588,729.6053,2,BRL
2021-03-11,94035.467,94035.467,94035.467,93964.174,2,CLP
2021-03-11,110.031,110.031,110.031,109.9476,2,EUR
2021-03-11,131.9,131.9,131.9,131.8,2,USD
2021-03-12,734.5031,740.8877,727.5634,735.3359,0,BRL
2021-03-12,95738.895,96571.0925,94834.3325,95847.4425,0,CLP
2021-03-12,110.6557,111.6176,109.6102,110.7812,0,EUR
2021-03-12,132.3,133.45,131.05,132.45,0,USD
2021-03-15,744.6286,744.6286,730.028,738.1706,2,BRL
2021-03-15,95816.76,95816.76,93938.0,94985.77,2,CLP
2021-03-15,111.1321,111.1321,108.953,110.1682,2,EUR
2021-03-15,132.6,132.6,130.0,131.45,2,USD
2021-03-16,739.6349,739.6349,731.198,752.5715,7,BRL
2021-03-16,95676.77,95676.77,94585.4,97350.204,7,CLP
2021-03-16,110.4732,110.4732,109.213,112.4054,7,EUR
2021-03-16,131.5,131.5,130.0,133.8,7,USD
2021-03-17,739.774,739.774,739.774,741.7281,1,BRL
2021-03-17,95704.75,95704.75,95704.75,95957.555,1,CLP
2021-03-17,110.5978,110.5978,110.5978,110.8899,1,EUR
2021-03-17,132.5,132.5,132.5,132.85,1,USD
2021-03-18,743.4255,747.3178,715.0674,702.8346,9,BRL
2021-03-18,96294.751,96798.912,92621.578,91037.072,9,CLP
2021-03-18,112.201,112.7885,107.9211,106.0749,9,EUR
2021-03-18,133.7,134.4,128.6,126.4,9,USD
2021-03-19,714.3054,721.4995,704.3105,688.9338,0,BRL
2021-03-19,92750.3156,93684.4504,91452.51,89455.886,0,CLP
2021-03-19,109.2588,110.3592,107.73,105.378,0,EUR
2021-03-19,130.07,131.38,128.25,125.45,0,USD
2021-03-22,710.0805,718.062,698.5211,716.1354,17089,BRL
2021-03-22,92419.47,93458.2935,90914.967,93207.543,17089,CLP
2021-03-22,108.0633,109.278,106.3041,108.9848,17089,EUR
2021-03-22,129.0,130.45,126.9,130.1,17089,USD
2021-03-23,718.3341,721.0948,703.7024,704.5306,15769,BRL
2021-03-23,94021.969,94383.314,92106.8405,92215.244,15769,CLP
2021-03-23,109.7654,110.1872,107.5296,107.6561,15769,EUR
2021-03-23,130.1,130.6,127.45,127.6,15769,USD
2021-03-24,720.5994,723.9719,711.0438,711.0438,19142,BRL
2021-03-24,93242.424,93678.816,92005.98,92005.98,19142,CLP
2021-03-24,108.5213,109.0292,107.0822,107.0822,19142,EUR
2021-03-24,128.2,128.8,126.5,126.5,19142,USD
2021-03-25,717.2325,720.3386,707.067,714.9735,19492,BRL
2021-03-25,92062.3,92460.995,90757.48,91772.34,19492,CLP
2021-03-25,107.95,108.4175,106.42,107.61,19492,EUR
2021-03-25,127.0,127.55,125.2,126.6,19492,USD
2021-03-26,731.6639,746.0554,731.6639,739.7231,16764,BRL
2021-03-26,93117.273,94948.848,93117.273,94142.955,16764,CLP
2021-03-26,107.7554,109.8749,107.7554,108.9423,16764,EUR
2021-03-26,127.1,129.6,127.1,128.5,16764,USD
2021-03-29,741.8502,742.1392,729.4234,734.3363,14233,BRL
2021-03-29,94167.828,94204.512,92590.416,93214.044,14233,CLP
2021-03-29,109.0847,109.1272,107.2574,107.9798,14233,EUR
2021-03-29,128.35,128.4,126.2,127.05,14233,USD
2021-03-30,730.763,733.6502,707.0875,707.9537,26447,BRL
2021-03-30,92246.0915,92610.5565,89257.4785,89366.818,26447,CLP
2021-03-30,107.9978,108.4245,104.4988,104.6268,26447,EUR
2021-03-30,126.55,127.05,122.45,122.6,26447,USD
2021-03-31,692.6745,702.5296,678.5957,695.4902,30040,BRL
2021-03-31,88584.6,89844.95,86784.1,88944.7,30040,CLP
2021-03-31,104.8452,106.3369,102.7142,105.2714,30040,EUR
2021-03-31,123.0,124.75,120.5,123.5,30040,USD
2021-04-01,713.1021,715.9557,689.1323,693.9834,23923,BRL
2021-04-01,89542.9185,89901.2335,86533.0725,87142.208,23923,CLP
2021-04-01,106.0826,106.507,102.5168,103.2384,23923,EUR
2021-04-01,124.95,125.45,120.75,121.6,23923,USD
2021-04-05,687.5125,696.0073,682.6988,691.4767,16091,BRL
2021-04-05,87575.532,88657.602,86962.359,88080.498,16091,CLP
2021-04-05,102.753,104.0226,102.0335,103.3454,16091,EUR
2021-04-05,121.4,122.9,120.55,122.1,16091,USD
2021-04-06,684.824,711.6579,678.395,709.1422,31610,BRL
2021-04-06,87915.8,91360.664,87090.468,91037.708,31610,CLP
2021-04-06,103.1328,107.1739,102.1646,106.795,31610,EUR
2021-04-06,122.5,127.3,121.35,126.85,31610,USD
2021-04-07,712.4547,718.6304,704.3139,711.6125,22703,BRL
2021-04-07,90541.881,91326.72,89507.3205,90434.8575,22703,CLP
2021-04-07,106.8752,107.8016,105.654,106.7488,22703,EUR
2021-04-07,126.9,128.0,125.45,126.75,22703,USD
2021-04-08,707.644,717.1164,706.251,712.3802,28825,BRL
2021-04-08,89923.62,91127.322,89746.605,90525.471,28825,CLP
2021-04-08,106.5911,108.0179,106.3813,107.3045,28825,EUR
2021-04-08,127.0,128.7,126.75,127.85,28825,USD
2021-04-09,726.7406,732.1386,721.6267,723.0472,26961,BRL
2021-04-09,90866.555,91541.4825,90227.15,90404.7625,26961,CLP
2021-04-09,107.436,108.234,106.68,106.89,26961,EUR
2021-04-09,127.9,128.85,127.0,127.25,26961,USD
2021-04-12,728.1291,740.169,720.9625,734.4357,23948,BRL
2021-04-12,90571.32,92068.956,89679.87,91355.796,23948,CLP
2021-04-12,106.6038,108.3665,105.5546,107.5271,23948,EUR
2021-04-12,127.0,129.1,125.75,128.1,23948,USD
2021-04-13,732.2965,749.4463,724.8649,743.4438,26333,BRL
2021-04-13,90685.833,92809.623,89765.524,92066.2965,26333,CLP
2021-04-13,107.1941,109.7045,106.1062,108.8258,26333,EUR
2021-04-13,128.1,131.1,126.8,130.05,26333,USD
2021-04-14,736.2511,752.6437,735.9685,746.7085,18260,BRL
2021-04-14,92334.225,94390.035,92298.78,93645.69,18260,CLP
2021-04-14,108.7066,111.127,108.6649,110.2507,18260,EUR
2021-04-14,130.25,133.15,130.2,132.1,18260,USD
2021-04-15,741.6192,746.9546,735.1606,745.2697,16691,BRL
2021-04-15,92214.4765,92877.89,91411.397,92668.391,16691,CLP
2021-04-15,110.3278,111.1215,109.367,110.8708,16691,EUR
2021-04-15,132.05,133.0,130.9,132.7,16691,USD
2021-04-16,742.6851,745.7586,720.0525,721.7289,11393,BRL
2021-04-16,93355.605,93741.9525,90510.6825,90721.4175,11393,CLP
2021-04-16,110.8652,111.324,107.4867,107.7369,11393,EUR
2021-04-16,132.9,133.45,128.85,129.15,11393,USD
2021-04-19,717.6653,729.5895,715.7242,720.1611,9477,BRL
