Date,cambio,moeda
2022-06-24,0.9471,EUR
2022-06-23,0.9498,EUR
2022-06-22,0.9463,EUR
2022-06-21,0.9498,EUR
2022-06-20,0.9512,EUR
2022-06-17,0.9522,EUR
2022-06-16,0.9477,EUR
2022-06-15,0.9573,EUR
2022-06-14,0.9598,EUR
2022-06-13,0.9607,EUR
2022-06-10,0.9507,EUR
2022-06-09,0.9418,EUR
2022-06-08,0.933,EUR
2022-06-07,0.9343,EUR
2022-06-06,0.9349,EUR
2022-06-03,0.9327,EUR
2022-06-02,0.9302,EUR
2022-06-01,0.9388,EUR
2022-05-31,0.9314,EUR
2022-05-30,0.9276,EUR
2022-05-27,0.9319,EUR
2022-05-26,0.9321,EUR
2022-05-25,0.936,EUR
2022-05-24,0.9314,EUR
2022-05-23,0.9352,EUR
2022-05-20,0.9466,EUR
2022-05-19,0.9442,EUR
2022-05-18,0.9551,EUR
2022-05-17,0.9478,EUR
2022-05-16,0.9583,EUR
2022-05-13,0.9602,EUR
2022-05-12,0.9633,EUR
2022-05-11,0.951,EUR
2022-05-10,0.9496,EUR
2022-05-09,0.9471,EUR
2022-05-06,0.9474,EUR
2022-05-05,0.9484,EUR
2022-05-04,0.9412,EUR
2022-05-03,0.9502,EUR
2022-05-02,0.9518,EUR
2022-04-29,0.9483,EUR
2022-04-28,0.9522,EUR
2022-04-27,0.9471,EUR
2022-04-26,0.9399,EUR
2022-04-25,0.9333,EUR
2022-04-22,0.9263,EUR
2022-04-21,0.9225,EUR
2022-04-20,0.9212,EUR
2022-04-19,0.9268,EUR
2022-04-18,0.9273,EUR
2022-04-15,0.9251,EUR
2022-04-14,0.9233,EUR
2022-04-13,0.9184,EUR
2022-04-12,0.9234,EUR
2022-04-11,0.9188,EUR
2022-04-08,0.9191,EUR
2022-04-07,0.9191,EUR
2022-04-06,0.9176,EUR
2022-04-05,0.9168,EUR
2022-04-04,0.9112,EUR
2022-04-01,0.9044,EUR
2022-03-31,0.9034,EUR
2022-03-30,0.896,EUR
2022-03-29,0.9018,EUR
2022-03-28,0.9106,EUR
2022-03-25,0.9103,EUR
2022-03-24,0.9092,EUR
2022-03-23,0.9086,EUR
2022-03-22,0.9065,EUR
2022-03-21,0.9076,EUR
2022-03-18,0.9049,EUR
2022-03-17,0.9015,EUR
2022-03-16,0.9063,EUR
2022-03-15,0.9128,EUR
2022-03-14,0.914,EUR
2022-03-11,0.9163,EUR
2022-03-10,0.9102,EUR
2022-03-09,0.9027,EUR
2022-03-08,0.9172,EUR
2022-03-07,0.9211,EUR
2022-03-04,0.9151,EUR
2022-03-03,0.9035,EUR
2022-03-02,0.899,EUR
2022-03-01,0.8986,EUR
2022-02-28,0.891,EUR
2022-02-25,0.8872,EUR
2022-02-24,0.8933,EUR
2022-02-23,0.8839,EUR
2022-02-22,0.8828,EUR
2022-02-21,0.884,EUR
2022-02-18,0.883,EUR
2022-02-17,0.8801,EUR
2022-02-16,0.8791,EUR
2022-02-15,0.8803,EUR
2022-02-14,0.8843,EUR
2022-02-11,0.8808,EUR
2022-02-10,0.875,EUR
2022-02-09,0.8752,EUR
2022-02-08,0.876,EUR
2022-02-07,0.8739,EUR
2022-02-04,0.8734,EUR
2022-02-03,0.874,EUR
2022-02-02,0.8845,EUR
2022-02-01,0.8871,EUR
2022-01-31,0.8899,EUR
2022-01-28,0.8971,EUR
2022-01-27,0.8971,EUR
2022-01-26,0.8896,EUR
2022-01-25,0.8847,EUR
2022-01-24,0.8828,EUR
2022-01-21,0.8815,EUR
2022-01-20,0.8839,EUR
2022-01-19,0.8815,EUR
2022-01-18,0.8827,EUR
2022-01-17,0.8763,EUR
2022-01-14,0.8758,EUR
2022-01-13,0.8728,EUR
2022-01-12,0.8737,EUR
2022-01-11,0.8797,EUR
2022-01-10,0.8828,EUR
2022-01-07,0.88,EUR
2022-01-06,0.8853,EUR
2022-01-05,0.8836,EUR
2022-01-04,0.8858,EUR
2022-01-03,0.8851,EUR
2021-12-31,0.8794,EUR
2021-12-30,0.8829,EUR
2021-12-29,0.8809,EUR
2021-12-28,0.8839,EUR
2021-12-27,0.8826,EUR
2021-12-24,0.8833,EUR
2021-12-23,0.8826,EUR
2021-12-22,0.8828,EUR
2021-12-21,0.886,EUR
2021-12-20,0.8866,EUR
2021-12-17,0.8895,EUR
2021-12-16,0.8825,EUR
2021-12-15,0.8858,EUR
2021-12-14,0.888,EUR
2021-12-13,0.8861,EUR
2021-12-10,0.8838,EUR
2021-12-09,0.8854,EUR
2021-12-08,0.8816,EUR
2021-12-07,0.8874,EUR
2021-12-06,0.8859,EUR
2021-12-03,0.8836,EUR
2021-12-02,0.8847,EUR
2021-12-01,0.8833,EUR
2021-11-30,0.8819,EUR
2021-11-29,0.8855,EUR
2021-11-26,0.8833,EUR
2021-11-25,0.8921,EUR
2021-11-24,0.8929,EUR
2021-11-23,0.8889,EUR
2021-11-22,0.8898,EUR
2021-11-19,0.8857,EUR
2021-11-18,0.8793,EUR
2021-11-17,0.8834,EUR
2021-11-16,0.8832,EUR
2021-11-15,0.8794,EUR
2021-11-12,0.8731,EUR
2021-11-11,0.8732,EUR
2021-11-10,0.8709,EUR
2021-11-09,0.8624,EUR
2021-11-08,0.8628,EUR
2021-11-05,0.8644,EUR
2021-11-04,0.8654,EUR
2021-11-03,0.861,EUR
2021-11-02,0.8635,EUR
2021-11-01,0.8615,EUR
2021-10-29,0.8647,EUR
2021-10-28,0.8559,EUR
2021-10-27,0.8615,EUR
2021-10-26,0.8623,EUR
2021-10-25,0.8613,EUR
2021-10-22,0.8583,EUR
2021-10-21,0.8602,EUR
2021-10-20,0.8581,EUR
2021-10-19,0.8594,EUR
2021-10-18,0.8611,EUR
2021-10-15,0.8619,EUR
2021-10-14,0.8622,EUR
2021-10-13,0.8625,EUR
2021-10-12,0.8672,EUR
2021-10-11,0.8656,EUR
2021-10-08,0.8642,EUR
2021-10-07,0.8655,EUR
2021-10-06,0.8651,EUR
2021-10-05,0.8621,EUR
2021-10-04,0.8603,EUR
2021-10-01,0.8622,EUR
2021-09-30,0.8632,EUR
2021-09-29,0.8621,EUR
2021-09-28,0.8558,EUR
2021-09-27,0.8549,EUR
2021-09-24,0.8534,EUR
2021-09-23,0.8518,EUR
2021-09-22,0.8554,EUR
2021-09-21,0.8527,EUR
2021-09-20,0.8526,EUR
2021-09-17,0.8526,EUR
2021-09-16,0.8498,EUR
2021-09-15,0.8461,EUR
2021-09-14,0.847,EUR
2021-09-13,0.8466,EUR
2021-09-10,0.8463,EUR
2021-09-09,0.8455,EUR
2021-09-08,0.8462,EUR
2021-09-07,0.8445,EUR
2021-09-06,0.8423,EUR
2021-09-03,0.8415,EUR
2021-09-02,0.842,EUR
2021-09-01,0.8446,EUR
2021-08-31,0.8467,EUR
2021-08-30,0.8475,EUR
2021-08-27,0.8477,EUR
2021-08-26,0.8508,EUR
2021-08-25,0.8493,EUR
2021-08-24,0.8506,EUR
2021-08-23,0.8513,EUR
2021-08-20,0.8548,EUR
2021-08-19,0.8563,EUR
2021-08-18,0.8537,EUR
2021-08-17,0.8539,EUR
2021-08-16,0.8488,EUR
2021-08-13,0.8478,EUR
2021-08-12,0.8524,EUR
2021-08-11,0.8517,EUR
2021-08-10,0.8531,EUR
2021-08-09,0.8517,EUR
2021-08-06,0.8501,EUR
2021-08-05,0.8449,EUR
2021-08-04,0.8447,EUR
2021-08-03,0.8429,EUR
2021-08-02,0.8424,EUR
2021-07-30,0.8423,EUR
2021-07-29,0.841,EUR
2021-07-28,0.8442,EUR
2021-07-27,0.8462,EUR
2021-07-26,0.8472,EUR
2021-07-23,0.8493,EUR
2021-07-22,0.8495,EUR
2021-07-21,0.8477,EUR
2021-07-20,0.8487,EUR
2021-07-19,0.8473,EUR
2021-07-16,0.8468,EUR
2021-07-15,0.8463,EUR
2021-07-14,0.8447,EUR
2021-07-13,0.849,EUR
2021-07-12,0.843,EUR
2021-07-09,0.842,EUR
2021-07-08,0.8442,EUR
2021-07-07,0.848,EUR
2021-07-06,0.8456,EUR
2021-07-05,0.8428,EUR
2021-07-02,0.8426,EUR
2021-07-01,0.8437,EUR
2021-06-30,0.8433,EUR
2021-06-29,0.8404,EUR
2021-06-28,0.8384,EUR
2021-06-25,0.8377,EUR
2021-06-24,0.8379,EUR
2021-06-23,0.8384,EUR
2021-06-22,0.8374,EUR
2021-06-21,0.8391,EUR
2021-06-18,0.8429,EUR
2021-06-17,0.8396,EUR
2021-06-16,0.8337,EUR
2021-06-15,0.8245,EUR
2021-06-14,0.825,EUR
2021-06-11,0.8258,EUR
2021-06-10,0.8215,EUR
2021-06-09,0.8209,EUR
2021-06-08,0.8214,EUR
2021-06-07,0.8203,EUR
2021-06-04,0.8218,EUR
2021-06-03,0.8245,EUR
2021-06-02,0.8188,EUR
2021-06-01,0.8187,EUR
2021-05-31,0.8177,EUR
2021-05-28,0.82,EUR
2021-05-27,0.8199,EUR
2021-05-26,0.8201,EUR
2021-05-25,0.8161,EUR
2021-05-24,0.8186,EUR
2021-05-21,0.8208,EUR
2021-05-20,0.8177,EUR
2021-05-19,0.8213,EUR
2021-05-18,0.8181,EUR
2021-05-17,0.8227,EUR
2021-05-14,0.8235,EUR
2021-05-13,0.8277,EUR
2021-05-12,0.8282,EUR
2021-05-11,0.823,EUR
2021-05-10,0.8243,EUR
2021-05-07,0.822,EUR
2021-05-06,0.8286,EUR
2021-05-05,0.8328,EUR
2021-05-04,0.8322,EUR
2021-05-03,0.8288,EUR
2021-04-30,0.8318,EUR
2021-04-29,0.8249,EUR
2021-04-28,0.8246,EUR
2021-04-27,0.8269,EUR
2021-04-26,0.8276,EUR
2021-04-23,0.8264,EUR
2021-04-22,0.8322,EUR
2021-04-21,0.8308,EUR
2021-04-20,0.8308,EUR
2021-04-19,0.8308,EUR
2021-04-16,0.8342,EUR
2021-04-15,0.8355,EUR
2021-04-14,0.8346,EUR
2021-04-13,0.8368,EUR
2021-04-12,0.8394,EUR
2021-04-09,0.84,EUR
2021-04-08,0.8393,EUR
2021-04-07,0.8422,EUR
2021-04-06,0.8419,EUR
2021-04-05,0.8464,EUR
2021-04-02,0.8499,EUR
2021-04-01,0.849,EUR
2021-03-31,0.8524,EUR
2021-03-30,0.8534,EUR
2021-03-29,0.8499,EUR
2021-03-26,0.8478,EUR
2021-03-25,0.85,EUR
2021-03-24,0.8465,EUR
2021-03-23,0.8437,EUR
2021-03-22,0.8377,EUR
2021-03-19,0.84,EUR
2021-03-18,0.8392,EUR
2021-03-17,0.8347,EUR
2021-03-16,0.8401,EUR
2021-03-15,0.8381,EUR
2021-03-12,0.8364,EUR
2021-03-11,0.8342,EUR
2021-03-10,0.8383,EUR
2021-03-09,0.8402,EUR
2021-03-08,0.8441,EUR
2021-03-05,0.839,EUR
2021-03-04,0.8354,EUR
2021-03-03,0.8288,EUR
2021-03-02,0.8269,EUR
2021-03-01,0.8298,EUR
2021-02-26,0.828,EUR
2021-02-25,0.8211,EUR
2021-02-24,0.822,EUR
2021-02-23,0.823,EUR
2021-02-22,0.8225,EUR
2021-02-19,0.825,EUR
2021-02-18,0.827,EUR
2021-02-17,0.8306,EUR
2021-02-16,0.8258,EUR
2021-02-15,0.8243,EUR
2021-02-12,0.8249,EUR
2021-02-11,0.8243,EUR
2021-02-10,0.8251,EUR
2021-02-09,0.825,EUR
2021-02-08,0.8299,EUR
2021-02-05,0.8302,EUR
2021-02-04,0.8359,EUR
2021-02-03,0.831,EUR
2021-02-02,0.8302,EUR
2021-02-01,0.8291,EUR
2021-01-29,0.8239,EUR
2021-01-28,0.8247,EUR
2021-01-27,0.8256,EUR
2021-01-26,0.8222,EUR
2021-01-25,0.8237,EUR
2021-01-22,0.8218,EUR
2021-01-21,0.822,EUR
2021-01-20,0.8259,EUR
2021-01-19,0.8244,EUR
2021-01-18,0.8278,EUR
2021-01-15,0.8277,EUR
2021-01-14,0.8224,EUR
2021-01-13,0.8225,EUR
2021-01-12,0.8191,EUR
2021-01-11,0.8228,EUR
2021-01-08,0.8183,EUR
2021-01-07,0.8147,EUR
2021-01-06,0.8111,EUR
2021-01-05,0.813,EUR
2021-01-04,0.8162,EUR
2021-01-01,0.8213,EUR
2020-12-31,0.8185,EUR
2020-12-30,0.8131,EUR
2020-12-29,0.8163,EUR
2020-12-28,0.8184,EUR
2020-12-25,0.8191,EUR
2020-12-24,0.8205,EUR
2020-12-23,0.8204,EUR
2020-12-22,0.822,EUR
2020-12-21,0.8167,EUR
2020-12-18,0.8157,EUR
2020-12-17,0.815,EUR
2020-12-16,0.8196,EUR
2020-12-15,0.8227,EUR
2020-12-14,0.8233,EUR
2020-12-11,0.8254,EUR
2020-12-10,0.8237,EUR
2020-12-09,0.8276,EUR
2020-12-08,0.8261,EUR
2020-12-07,0.8257,EUR
2020-12-04,0.8248,EUR
2020-12-03,0.8234,EUR
2020-12-02,0.8253,EUR
2020-12-01,0.8284,EUR
2020-11-30,0.8381,EUR
2020-11-27,0.8358,EUR
2020-11-26,0.8392,EUR
2020-11-25,0.8392,EUR
2020-11-24,0.8408,EUR
2020-11-23,0.8445,EUR
2020-11-20,0.8434,EUR
2020-11-19,0.842,EUR
2020-11-18,0.8435,EUR
2020-11-17,0.8428,EUR
2020-11-16,0.8435,EUR
2020-11-13,0.8449,EUR
2020-11-12,0.8469,EUR
2020-11-11,0.849,EUR
2020-11-10,0.8462,EUR
2020-11-09,0.8464,EUR
2020-11-06,0.842,EUR
2020-11-05,0.8454,EUR
2020-11-04,0.8527,EUR
2020-11-03,0.8534,EUR
2020-11-02,0.8589,EUR
2020-10-30,0.8583,EUR
2020-10-29,0.8565,EUR
2020-10-28,0.8514,EUR
2020-10-27,0.8477,EUR
2020-10-26,0.8467,EUR
2020-10-23,0.843,EUR
2020-10-22,0.846,EUR
2020-10-21,0.843,EUR
2020-10-20,0.8457,EUR
2020-10-19,0.8498,EUR
2020-10-16,0.8532,EUR
2020-10-15,0.854,EUR
2020-10-14,0.8512,EUR
2020-10-13,0.8512,EUR
2020-10-12,0.8464,EUR
2020-10-09,0.8455,EUR
2020-10-08,0.8503,EUR
2020-10-07,0.8501,EUR
2020-10-06,0.8521,EUR
2020-10-05,0.8485,EUR
2020-10-02,0.8534,EUR
2020-10-01,0.851,EUR
2020-09-30,0.8531,EUR
2020-09-29,0.8514,EUR
2020-09-28,0.857,EUR
2020-09-25,0.8595,EUR
2020-09-24,0.8565,EUR
2020-09-23,0.8574,EUR
2020-09-22,0.854,EUR
2020-09-21,0.8494,EUR
2020-09-18,0.8445,EUR
2020-09-17,0.8439,EUR
2020-09-16,0.8462,EUR
2020-09-15,0.844,EUR
2020-09-14,0.8425,EUR
2020-09-11,0.844,EUR
2020-09-10,0.8462,EUR
2020-09-09,0.8472,EUR
2020-09-08,0.849,EUR
2020-09-07,0.8461,EUR
2020-09-04,0.8445,EUR
2020-09-03,0.8437,EUR
2020-09-02,0.8434,EUR
2020-09-01,0.8393,EUR
2020-08-31,0.8377,EUR
2020-08-28,0.8398,EUR
2020-08-27,0.8458,EUR
2020-08-26,0.8452,EUR
2020-08-25,0.8449,EUR
2020-08-24,0.8482,EUR
2020-08-21,0.8475,EUR
2020-08-20,0.843,EUR
2020-08-19,0.8447,EUR
2020-08-18,0.8381,EUR
2020-08-17,0.8424,EUR
2020-08-14,0.8443,EUR
2020-08-13,0.8463,EUR
2020-08-12,0.8485,EUR
2020-08-11,0.8517,EUR
2020-08-10,0.8518,EUR
2020-08-07,0.8482,EUR
2020-08-06,0.8419,EUR
2020-08-05,0.8428,EUR
2020-08-04,0.8471,EUR
2020-08-03,0.85,EUR
2020-07-31,0.8488,EUR
2020-07-30,0.844,EUR
2020-07-29,0.8479,EUR
2020-07-28,0.8534,EUR
2020-07-27,0.8509,EUR
2020-07-24,0.8578,EUR
2020-07-23,0.8622,EUR
2020-07-22,0.8642,EUR
2020-07-21,0.8674,EUR
2020-07-20,0.8735,EUR
2020-07-17,0.8749,EUR
2020-07-16,0.8783,EUR
2020-07-15,0.8762,EUR
2020-07-14,0.8772,EUR
2020-07-13,0.8814,EUR
2020-07-10,0.8848,EUR
2020-07-09,0.8861,EUR
2020-07-08,0.8825,EUR
2020-07-07,0.887,EUR
2020-07-06,0.8842,EUR
2020-07-03,0.8889,EUR
2020-07-02,0.8897,EUR
2020-07-01,0.8886,EUR
2020-06-30,0.8901,EUR
2020-06-29,0.8894,EUR
2020-06-26,0.8912,EUR
2020-06-25,0.8913,EUR
2020-06-24,0.8887,EUR
2020-06-23,0.8842,EUR
2020-06-22,0.8879,EUR
2020-06-19,0.8945,EUR
2020-06-18,0.8925,EUR
2020-06-17,0.8892,EUR
2020-06-16,0.8876,EUR
2020-06-15,0.883,EUR
2020-06-12,0.8883,EUR
2020-06-11,0.8849,EUR
2020-06-10,0.8793,EUR
2020-06-09,0.8818,EUR
2020-06-08,0.8853,EUR
2020-06-05,0.8859,EUR
2020-06-04,0.8818,EUR
2020-06-03,0.89,EUR
2020-06-02,0.895,EUR
2020-06-01,0.898,EUR
2020-05-29,0.9009,EUR
2020-05-28,0.9026,EUR
2020-05-27,0.9085,EUR
2020-05-26,0.9105,EUR
2020-05-25,0.9173,EUR
2020-05-22,0.9172,EUR
2020-05-21,0.9131,EUR
2020-05-20,0.9107,EUR
2020-05-19,0.9153,EUR
2020-05-18,0.9163,EUR
2020-05-15,0.9245,EUR
2020-05-14,0.9254,EUR
2020-05-13,0.9243,EUR
2020-05-12,0.9217,EUR
2020-05-11,0.9251,EUR
2020-05-08,0.9224,EUR
2020-05-07,0.9228,EUR
2020-05-06,0.9263,EUR
2020-05-05,0.9227,EUR
2020-05-04,0.9166,EUR
2020-05-01,0.9105,EUR
2020-04-30,0.9125,EUR
2020-04-29,0.9194,EUR
2020-04-28,0.924,EUR
2020-04-27,0.9232,EUR
2020-04-24,0.9239,EUR
2020-04-23,0.9276,EUR
2020-04-22,0.9239,EUR
2020-04-21,0.9208,EUR
2020-04-20,0.9205,EUR
2020-04-17,0.9195,EUR
2020-04-16,0.9226,EUR
2020-04-15,0.9165,EUR
2020-04-14,0.9105,EUR
2020-04-13,0.9161,EUR
2020-04-10,0.9142,EUR
2020-04-09,0.9148,EUR
2020-04-08,0.9208,EUR
2020-04-07,0.918,EUR
2020-04-06,0.9264,EUR
2020-04-03,0.9251,EUR
2020-04-02,0.9208,EUR
2020-04-01,0.9119,EUR
2020-03-31,0.9064,EUR
2020-03-30,0.905,EUR
2020-03-27,0.8973,EUR
2020-03-26,0.9065,EUR
2020-03-25,0.9188,EUR
2020-03-24,0.9267,EUR
2020-03-23,0.9324,EUR
2020-03-20,0.9349,EUR
2020-03-19,0.9351,EUR
2020-03-18,0.916,EUR
2020-03-17,0.9093,EUR
2020-03-16,0.8941,EUR
2020-03-13,0.9003,EUR
2020-03-12,0.8939,EUR
2020-03-11,0.8872,EUR
2020-03-10,0.8864,EUR
2020-03-09,0.8733,EUR
2020-03-06,0.886,EUR
2020-03-05,0.8895,EUR
2020-03-04,0.8978,EUR
2020-03-03,0.8949,EUR
2020-03-02,0.898,EUR
2020-02-28,0.9068,EUR
2020-02-27,0.9089,EUR
2020-02-26,0.9189,EUR
2020-02-25,0.9189,EUR
2020-02-24,0.9211,EUR
2020-02-21,0.9219,EUR
2020-02-20,0.9271,EUR
2020-02-19,0.9252,EUR
2020-02-18,0.9265,EUR
2020-02-17,0.9228,EUR
2020-02-14,0.923,EUR
2020-02-13,0.9223,EUR
2020-02-12,0.9195,EUR
2020-02-11,0.9159,EUR
2020-02-10,0.9164,EUR
2020-02-07,0.9135,EUR
2020-02-06,0.9107,EUR
2020-02-05,0.909,EUR
2020-02-04,0.9054,EUR
2020-02-03,0.904,EUR
2020-01-31,0.9013,EUR
2020-01-30,0.9063,EUR
2020-01-29,0.908,EUR
2020-01-28,0.9071,EUR
2020-01-27,0.9074,EUR
2020-01-24,0.9069,EUR
2020-01-23,0.9045,EUR
2020-01-22,0.9013,EUR
2020-01-21,0.902,EUR
2020-01-20,0.9012,EUR
2020-01-17,0.9016,EUR
2020-01-16,0.8977,EUR
2020-01-15,0.8966,EUR
2020-01-14,0.8984,EUR
2020-01-13,0.8979,EUR
2020-01-10,0.899,EUR
2020-01-09,0.9003,EUR
2020-01-08,0.9003,EUR
2020-01-07,0.8964,EUR
2020-01-06,0.8929,EUR
2020-01-03,0.8958,EUR
2020-01-02,0.8949,EUR
2020-01-01,0.8917,EUR
2019-12-31,0.8917,EUR
2019-12-30,0.8928,EUR
2019-12-27,0.8946,EUR
2019-12-26,0.9009,EUR
2019-12-25,0.9015,EUR
2019-12-24,0.9018,EUR
2019-12-23,0.9017,EUR
2019-12-20,0.9025,EUR
2019-12-19,0.899,EUR
2019-12-18,0.8997,EUR
2019-12-17,0.8968,EUR
2019-12-16,0.8972,EUR
2019-12-13,0.899,EUR
2019-12-12,0.8983,EUR
2019-12-11,0.8983,EUR
2019-12-10,0.9014,EUR
2019-12-09,0.9037,EUR
2019-12-06,0.9041,EUR
2019-12-05,0.9005,EUR
2019-12-04,0.9025,EUR
2019-12-03,0.9021,EUR
2019-12-02,0.9024,EUR
2019-11-29,0.9075,EUR
2019-11-28,0.9082,EUR
2019-11-27,0.9091,EUR
2019-11-26,0.9073,EUR
2019-11-25,0.9079,EUR
2019-11-22,0.9069,EUR
2019-11-21,0.9042,EUR
2019-11-20,0.903,EUR
2019-11-19,0.9025,EUR
2019-11-18,0.903,EUR
2019-11-15,0.9046,EUR
2019-11-14,0.907,EUR
2019-11-13,0.9084,EUR
2019-11-12,0.9082,EUR
2019-11-11,0.9063,EUR
2019-11-08,0.9073,EUR
2019-11-07,0.9048,EUR
2019-11-06,0.9037,EUR
2019-11-05,0.9029,EUR
2019-11-04,0.8985,EUR
2019-11-01,0.8953,EUR
2019-10-31,0.8965,EUR
2019-10-30,0.8967,EUR
2019-10-29,0.8998,EUR
2019-10-28,0.9007,EUR
2019-10-25,0.9024,EUR
2019-10-24,0.9005,EUR
2019-10-23,0.8983,EUR
2019-10-22,0.8988,EUR
2019-10-21,0.8969,EUR
2019-10-18,0.895,EUR
2019-10-17,0.8988,EUR
2019-10-16,0.903,EUR
2019-10-15,0.9062,EUR
2019-10-14,0.9066,EUR
2019-10-11,0.9055,EUR
2019-10-10,0.9084,EUR
2019-10-09,0.9113,EUR
2019-10-08,0.9126,EUR
2019-10-07,0.9114,EUR
2019-10-04,0.9107,EUR
2019-10-03,0.9117,EUR
2019-10-02,0.9124,EUR
2019-10-01,0.9146,EUR
2019-09-30,0.9173,EUR
2019-09-27,0.9141,EUR
2019-09-26,0.9155,EUR
2019-09-25,0.9137,EUR
2019-09-24,0.9073,EUR
2019-09-23,0.9095,EUR
2019-09-20,0.9075,EUR
2019-09-19,0.9056,EUR
2019-09-18,0.9065,EUR
2019-09-17,0.903,EUR
2019-09-16,0.9088,EUR
2019-09-13,0.9028,EUR
2019-09-12,0.9038,EUR
2019-09-11,0.9082,EUR
2019-09-10,0.9055,EUR
2019-09-09,0.905,EUR
2019-09-06,0.9065,EUR
2019-09-05,0.9061,EUR
2019-09-04,0.906,EUR
2019-09-03,0.9111,EUR
2019-09-02,0.9116,EUR
2019-08-30,0.9097,EUR
2019-08-29,0.9042,EUR
2019-08-28,0.9027,EUR
2019-08-27,0.9016,EUR
2019-08-26,0.9006,EUR
2019-08-23,0.8973,EUR
2019-08-22,0.9024,EUR
2019-08-21,0.902,EUR
2019-08-20,0.9007,EUR
2019-08-19,0.9025,EUR
2019-08-16,0.9016,EUR
2019-08-15,0.9003,EUR
2019-08-14,0.8977,EUR
2019-08-13,0.8951,EUR
2019-08-12,0.8917,EUR
2019-08-09,0.8927,EUR
2019-08-08,0.8943,EUR
2019-08-07,0.8928,EUR
2019-08-06,0.8927,EUR
2019-08-05,0.8926,EUR
2019-08-02,0.9,EUR
2019-08-01,0.902,EUR
2019-07-31,0.9027,EUR
2019-07-30,0.8963,EUR
2019-07-29,0.8973,EUR
2019-07-26,0.8986,EUR
2019-07-25,0.897,EUR
2019-07-24,0.8976,EUR
2019-07-23,0.8965,EUR
2019-07-22,0.8919,EUR
2019-07-19,0.8909,EUR
2019-07-18,0.8866,EUR
2019-07-17,0.8909,EUR
2019-07-16,0.8918,EUR
2019-07-15,0.8882,EUR
2019-07-12,0.8871,EUR
2019-07-11,0.8885,EUR
2019-07-10,0.8887,EUR
2019-07-09,0.8921,EUR
2019-07-08,0.8916,EUR
2019-07-05,0.8907,EUR
2019-07-04,0.8861,EUR
2019-07-03,0.8866,EUR
2019-07-02,0.886,EUR
2019-07-01,0.8861,EUR
2019-06-28,0.8794,EUR
2019-06-27,0.8795,EUR
2019-06-26,0.8794,EUR
2019-06-25,0.8797,EUR
2019-06-24,0.8772,EUR
2019-06-21,0.8795,EUR
2019-06-20,0.8853,EUR
2019-06-19,0.8906,EUR
2019-06-18,0.8933,EUR
2019-06-17,0.8913,EUR
2019-06-14,0.892,EUR
2019-06-13,0.8866,EUR
2019-06-12,0.8856,EUR
2019-06-11,0.8823,EUR
2019-06-10,0.8836,EUR
2019-06-07,0.8822,EUR
2019-06-06,0.8867,EUR
2019-06-05,0.891,EUR
2019-06-04,0.8887,EUR
2019-06-03,0.8895,EUR
2019-05-31,0.894,EUR
2019-05-30,0.8984,EUR
2019-05-29,0.8982,EUR
2019-05-28,0.896,EUR
2019-05-27,0.8928,EUR
2019-05-24,0.8923,EUR
2019-05-23,0.8944,EUR
2019-05-22,0.8966,EUR
2019-05-21,0.8958,EUR
2019-05-20,0.895,EUR
2019-05-17,0.8961,EUR
2019-05-16,0.8948,EUR
2019-05-15,0.8925,EUR
2019-05-14,0.8917,EUR
2019-05-13,0.8909,EUR
2019-05-10,0.8899,EUR
2019-05-09,0.8914,EUR
2019-05-08,0.8935,EUR
2019-05-07,0.8935,EUR
2019-05-06,0.8928,EUR
2019-05-03,0.8925,EUR
2019-05-02,0.8944,EUR
2019-05-01,0.893,EUR
2019-04-30,0.8916,EUR
2019-04-29,0.8938,EUR
2019-04-26,0.8969,EUR
2019-04-25,0.8981,EUR
2019-04-24,0.8964,EUR
2019-04-23,0.8904,EUR
2019-04-22,0.8879,EUR
2019-04-19,0.8888,EUR
2019-04-18,0.8902,EUR
2019-04-17,0.885,EUR
2019-04-16,0.8864,EUR
2019-04-15,0.884,EUR
2019-04-12,0.8846,EUR
2019-04-11,0.8885,EUR
2019-04-10,0.887,EUR
2019-04-09,0.8879,EUR
2019-04-08,0.8879,EUR
2019-04-05,0.8914,EUR
2019-04-04,0.8911,EUR
2019-04-03,0.8901,EUR
2019-04-02,0.8923,EUR
2019-04-01,0.8917,EUR
2019-03-29,0.8913,EUR
2019-03-28,0.8903,EUR
2019-03-27,0.8892,EUR
2019-03-26,0.8875,EUR
2019-03-25,0.8838,EUR
2019-03-22,0.8838,EUR
2019-03-21,0.879,EUR
2019-03-20,0.876,EUR
2019-03-19,0.8807,EUR
2019-03-18,0.8821,EUR
2019-03-15,0.8829,EUR
2019-03-14,0.8845,EUR
2019-03-13,0.8828,EUR
2019-03-12,0.8857,EUR
2019-03-11,0.8887,EUR
2019-03-08,0.8894,EUR
2019-03-07,0.8932,EUR
2019-03-06,0.8843,EUR
2019-03-05,0.8842,EUR
2019-03-04,0.8817,EUR
2019-03-01,0.8788,EUR
2019-02-28,0.8794,EUR
2019-02-27,0.8795,EUR
2019-02-26,0.8772,EUR
2019-02-25,0.8803,EUR
2019-02-22,0.8814,EUR
2019-02-21,0.882,EUR
2019-02-20,0.8819,EUR
2019-02-19,0.8817,EUR
2019-02-18,0.8839,EUR
2019-02-15,0.8853,EUR
2019-02-14,0.8852,EUR
2019-02-13,0.8879,EUR
2019-02-12,0.8828,EUR
2019-02-11,0.8868,EUR
